ItemID,Year,Quantity,VehID
515194,2016,1181951,2016FordF-150-515194-2016
541011,2016,173852,2016NissanFrontier-541011-2016
541015,2016,119670,2016FordExpedition-541015-2016
541015,2016,20842,2016LincolnNavigator-541015-2016
541016,2016,33544,2016InfinitiQX80-541016-2016
590398,2016,7668,2016JaguarXJ-590398-2016
590482,2016,383576,2016JeepWrangler-590482-2016
590498,2016,712258,2016ToyotaCorolla-590498-2016
590535,2016,6026,2016ChevroletSS-590535-2016
590549,2016,8138,2016JaguarF-Type-590549-2016
930847,2016,88392,2016BMWX3-930847-2016
590603,2016,130612,2016SubaruLegacy-590603-2016
590603,2016,365796,2016SubaruOutback-590603-2016
930972,2016,37114,2016MazdaCX-3-930972-2016
590619,2016,25198,2016Fiat500X-590619-2016
590624,2016,14038,2016ChevroletCity Express-590624-2016
513413,2016,191354,2016SubaruCrosstrek-513413-2016
513413,2016,357186,2016SubaruForester-513413-2016
513413,2016,115148,2016SubaruImpreza-513413-2016
513405,2016,211864,2016FordMustang-513405-2016
950002,2016,25542,2016ToyotaSequoia-950002-2016
950002,2016,228978,2016ToyotaTundra-950002-2016
950004,2016,223904,2016Toyota4Runner-950004-2016
950004,2016,383262,2016ToyotaTacoma-950004-2016
510034,2016,9884,2016HyundaiAzera-510034-2016
510055,2016,159532,2016HyundaiAccent-510055-2016
510063,2016,31192,2016MazdaCX-9-510063-2016
510063,2016,96158,2016ToyotaAvalon-510063-2016
510063,2016,777232,2016ToyotaCamry-510063-2016
510063,2016,1178,2016ToyotaVenza-510063-2016
510070,2016,712258,2016ToyotaCorolla-510070-2016
510073,2016,8138,2016JaguarF-Type-510073-2016
510073,2016,13330,2016JaguarXF-510073-2016
510073,2016,7668,2016JaguarXJ-510073-2016
510082,2016,61126,2016AudiQ7-510082-2016
510082,2016,168,2016BentleyMulsanne-510082-2016
510082,2016,7668,2016JaguarXJ-510082-2016
510082,2016,8446,2016VolkswagenTouareg-510082-2016
510088,2016,47336,2016HondaRidgeline-510088-2016
510089,2016,733854,2016HondaCivic-510089-2016
510090,2016,183064,2016JeepCompass-510090-2016
510090,2016,250794,2016JeepPatriot-510090-2016
510090,2016,28608,2016MitsubishiLancer-510090-2016
510090,2016,55152,2016MitsubishiOutlander-510090-2016
510090,2016,66134,2016MitsubishiOutlander Sport-510090-2016
510092,2016,164082,2016HondaHR-V-510092-2016
510092,2016,241544,2016HondaPilot-510092-2016
510093,2016,416638,2016HyundaiElantra-510093-2016
510093,2016,60106,2016HyundaiVeloster-510093-2016
510093,2016,206584,2016KiaForte-510093-2016
510093,2016,309536,2016KiaSoul-510093-2016
510094,2016,33810,2016ToyotaYaris-510094-2016
510110,2016,39668,2016FordC-Max-510110-2016
510112,2016,25198,2016Fiat500X-510112-2016
510114,2016,9476,2016KiaCadenza-510114-2016
510114,2016,162132,2016KiaSportage-510114-2016
510116,2016,137382,2016DodgeDurango-510116-2016
510117,2016,2956,2016AcuraRLX-510117-2016
510117,2016,719346,2016HondaCR-V-510117-2016
510118,2016,74312,2016AcuraTLX-510118-2016
510118,2016,690270,2016HondaAccord-510118-2016
510119,2016,157130,2016BuickEncore-510119-2016
510119,2016,110510,2016ChevroletSonic-510119-2016
510119,2016,158032,2016ChevroletTrax-510119-2016
510121,2016,6232,2016Fiat500L-510121-2016
510125,2016,57400,2016KiaRio-510125-2016
511040,2016,6026,2016ChevroletSS-511040-2016
511042,2016,264428,2016NissanVersa-511042-2016
511140,2016,17802,2016Porsche911-511140-2016
511140,2016,8806,2016PorschePanamera-511140-2016
513067,2016,47208,2016CadillacEscalade-513067-2016
513067,2016,217450,2016ChevroletColorado-513067-2016
513067,2016,827821,2016ChevroletSilverado 1500-513067-2016
513067,2016,206612,2016ChevroletTahoe-513067-2016
513067,2016,74898,2016GMCCanyon-513067-2016
513067,2016,319219,2016GMCSierra 1500-513067-2016
513067,2016,106894,2016GMCYukon-513067-2016
513067,2016,74108,2016GMCYukon XL-513067-2016
513067,2016,120164,2016ChevroletSuburban-513067-2016
513106,2016,2374,2016BMWZ4-513106-2016
516012,2016,71022,2016ChevroletSpark-516012-2016
WB000005,2016,33810,2016ToyotaYaris-WB000005-2016
510100,2016,382758,2016ToyotaHighlander-510100-2016
510100,2016,255582,2016ToyotaSienna-510100-2016
510104,2016,113260,2016HondaFit-510104-2016
510110,2016,614138,2016FordEscape-510110-2016
510110,2016,337578,2016FordFocus-510110-2016
510110,2016,86464,2016FordTransit Connect-510110-2016
510112,2016,31174,2016Fiat500-510112-2016
510112,2016,264428,2016NissanVersa-510112-2016
510115,2016,97614,2016FordFiesta-510115-2016
510116,2016,425408,2016JeepGrand Cherokee-510116-2016
510116,2016,9402,2016Mercedes-BenzMetris-510116-2016
510117,2016,110990,2016AcuraMDX-510117-2016
510117,2016,104722,2016AcuraRDX-510117-2016
510123,2016,31234,2016RamProMaster City-510123-2016
510124,2016,71022,2016ChevroletSpark-510124-2016
511040,2016,2042,2016ChevroletCaprice-511040-2016
930005,2016,28608,2016MitsubishiLancer-930005-2016
930005,2016,55152,2016MitsubishiOutlander-930005-2016
930008,2016,255582,2016ToyotaSienna-930008-2016
930400,2016,96158,2016ToyotaAvalon-930400-2016
930400,2016,777232,2016ToyotaCamry-930400-2016
930400,2016,1178,2016ToyotaVenza-930400-2016
930401,2016,777232,2016ToyotaCamry-930401-2016
930403,2016,223904,2016Toyota4Runner-930403-2016
930403,2016,383262,2016ToyotaTacoma-930403-2016
930413,2016,273258,2016ToyotaPrius-930413-2016
930413,2016,33810,2016ToyotaYaris-930413-2016
930455,2016,29194,2016AcuraILX-930455-2016
930605,2016,9884,2016HyundaiAzera-930605-2016
930565K ,2016,9476,2016KiaCadenza-930565K -2016
930568K,2016,777232,2016ToyotaCamry-930568K-2016
930570K,2016,750,2016Mazda5-930570K-2016
930583K,2016,104722,2016AcuraRDX-930583K-2016
930583K,2016,719346,2016HondaCR-V-930583K-2016
930598K,2016,712258,2016ToyotaCorolla-930598K-2016
930893K,2016,382758,2016ToyotaHighlander-930893K-2016
930894K,2016,382758,2016ToyotaHighlander-930894K-2016
513409,2016,262530,2016HyundaiSanta Fe-513409-2016
513409,2016,229466,2016KiaSorento-513409-2016
513253K,2016,40096,2016AudiQ3-513253K-2016
513253K,2016,31334,2016VolkswagenBeetle-513253K-2016
513253K,2016,6474,2016VolkswagenCC-513253K-2016
513253K,2016,242214,2016VolkswagenJetta-513253K-2016
513253K,2016,146004,2016VolkswagenPassat-513253K-2016
513253K,2016,87276,2016VolkswagenTiguan-513253K-2016
513278F,2016,2722,2016HyundaiEquus-513278F-2016
950006,2016,25542,2016ToyotaSequoia-950006-2016
950006,2016,228978,2016ToyotaTundra-950006-2016
4110446,2016,223904,2016Toyota4Runner-4110446-2016
4110446,2016,383262,2016ToyotaTacoma-4110446-2016
4110447,2016,7410,2016ToyotaLand Cruiser-4110447-2016
4110447,2016,25542,2016ToyotaSequoia-4110447-2016
4110447,2016,228978,2016ToyotaTundra-4110447-2016
930946,2016,262530,2016HyundaiSanta Fe-930946-2016
930946,2016,229466,2016KiaSorento-930946-2016
512394K,2016,28608,2016MitsubishiLancer-512394K-2016
590125,2016,88014,2016InfinitiQ50-590125-2016
590125,2016,11744,2016InfinitiQ70-590125-2016
590125,2016,33946,2016InfinitiQX50-590125-2016
590125,2016,12522,2016InfinitiQX70-590125-2016
590451,2016,337578,2016FordFocus-590451-2016
590448,2016,250750,2016DodgeGrand Caravan-590448-2016
590473,2016,124370,2016Chrysler200-590473-2016
590473,2016,88100,2016DodgeDart-590473-2016
590324,2016,2722,2016HyundaiEquus-590324-2016
950001,2016,223904,2016Toyota4Runner-950001-2016
950001,2016,383262,2016ToyotaTacoma-950001-2016
510111,2016,29194,2016AcuraILX-510111-2016
510111,2016,13330,2016JaguarXF-510111-2016
512351,2016,114489,2016ToyotaTundra-512351-2016
512352,2016,114489,2016ToyotaTundra-512352-2016
512228,2016,111952,2016Toyota4Runner-512228-2016
512227,2016,111952,2016Toyota4Runner-512227-2016
590367,2016,97614,2016FordFiesta-590367-2016
590406,2016,39154,2016NissanJuke-590406-2016
590407,2016,39154,2016NissanJuke-590407-2016
590447,2016,250750,2016DodgeGrand Caravan-590447-2016
590455,2016,416638,2016HyundaiElantra-590455-2016
590455,2016,60106,2016HyundaiVeloster-590455-2016
590455,2016,206584,2016KiaForte-590455-2016
590522,2016,191354,2016SubaruCrosstrek-590522-2016
590522,2016,357186,2016SubaruForester-590522-2016
590522,2016,115148,2016SubaruImpreza-590522-2016
530708,2016,28608,2016MitsubishiLancer-530708-2016
590616,2016,63076,2016AudiA3-590616-2016
590616,2016,123374,2016VolkswagenGolf-590616-2016
590362,2016,106223,2016DodgeJourney-590362-2016
590429,2016,48079,2016ToyotaAvalon-590429-2016
590429,2016,388616,2016ToyotaCamry-590429-2016
590361,2016,106223,2016DodgeJourney-590361-2016
590424,2016,48079,2016ToyotaAvalon-590424-2016
590424,2016,388616,2016ToyotaCamry-590424-2016
590409,2016,255582,2016ToyotaSienna-590409-2016
590444,2016,157130,2016BuickEncore-590444-2016
590444,2016,110510,2016ChevroletSonic-590444-2016
590444,2016,158032,2016ChevroletTrax-590444-2016
512400,2016,25542,2016ToyotaSequoia-512400-2016
590432,2016,241692,2016HondaOdyssey-590432-2016
512397,2016,3705,2016ToyotaLand Cruiser-512397-2016
512396,2016,3705,2016ToyotaLand Cruiser-512396-2016
590581,2016,61886,2016SubaruWRX-590581-2016
590646,2016,229466,2016KiaSorento-590646-2016
590647,2016,162132,2016KiaSportage-590647-2016
512641,2016,497014,2016FordExplorer-512641-2016
510105,2016,17802,2016Porsche911-510105-2016
512290,2016,95282,2016BMWX5-512290-2016
500027,2016,88392,2016BMWX3-500027-2016
500027,2016,9978,2016BMWX4-500027-2016
HUB282,2016,286488,2016FordTransit-HUB282-2016
HUB81,2016,39668,2016FordC-Max-HUB81-2016
HUB81,2016,337578,2016FordFocus-HUB81-2016
930406,2016,712258,2016ToyotaCorolla-930406-2016
HUB188,2016,614138,2016FordEscape-HUB188-2016
WB000058,2016,57400,2016KiaRio-WB000058-2016
510113,2016,17802,2016Porsche911-510113-2016
512646,2016,229466,2016KiaSorento-512646-2016
513399,2016,95282,2016BMWX5-513399-2016
513399,2016,14234,2016BMWX6-513399-2016
BM500036,2016,69374,2016AudiA4-BM500036-2016
512660,2016,37114,2016MazdaCX-3-512660-2016
513369,2016,383576,2016JeepWrangler-513369-2016
590376,2016,88014,2016InfinitiQ50-590376-2016
590376,2016,11744,2016InfinitiQ70-590376-2016
590376,2016,33946,2016InfinitiQX50-590376-2016
590376,2016,12522,2016InfinitiQX70-590376-2016
590376,2016,11826,2016Nissan370Z-590376-2016
590454,2016,337578,2016FordFocus-590454-2016
590477,2016,337578,2016FordFocus-590477-2016
590618,2016,50396,2016Fiat500X-590618-2016
590618,2016,426420,2016JeepRenegade-590618-2016
590686,2016,33810,2016ToyotaYaris-590686-2016
WB000079,2016,31234,2016RamProMaster City-WB000079-2016
930875,2016,28012,2016NissanLeaf-930875-2016
590326,2016,2722,2016HyundaiEquus-590326-2016
590326,2016,1668,2016KiaK900-590326-2016
512598,2016,69374,2016AudiA4-512598-2016
512598,2016,37372,2016AudiA6-512598-2016
512636,2016,33810,2016ToyotaYaris-512636-2016
288-90556,2016,31192,2016MazdaCX-9-288-90556-2016
512582,2016,55624,2016BMWX1-512582-2016
513390,2016,55624,2016BMWX1-513390-2016
288-10049,2016,48000,2016TeslaModel S-288-10049-2016
288-10049,2016,5450,2016TeslaModel X-288-10049-2016
288-57579,2016,96000,2016TeslaModel S-288-57579-2016
288-57579,2016,10900,2016TeslaModel X-288-57579-2016
512417F,2016,1668,2016KiaK900-512417F-2016
512417F,2016,2722,2016HyundaiEquus-512417F-2016
930980,2016,223904,2016Toyota4Runner-930980-2016
930980,2016,383262,2016ToyotaTacoma-930980-2016
227-28465,2016,264428,2016NissanVersa-227-28465-2016
288-36428,2016,383262,2016ToyotaTacoma-288-36428-2016
513437,2016,95282,2016BMWX5-513437-2016
513437,2016,14234,2016BMWX6-513437-2016
513438,2016,95282,2016BMWX5-513438-2016
513438,2016,14234,2016BMWX6-513438-2016
288-51814,2016,57400,2016KiaRio-288-51814-2016
288-29099,2016,159532,2016HyundaiAccent-288-29099-2016
288-17119,2016,416638,2016HyundaiElantra-288-17119-2016
288-17119,2016,60106,2016HyundaiVeloster-288-17119-2016
288-49230,2016,74312,2016AcuraTLX-288-49230-2016
288-49230,2016,690270,2016HondaAccord-288-49230-2016
288-98088,2016,241544,2016HondaPilot-288-98088-2016
288-49740,2016,614138,2016FordEscape-288-49740-2016
288-36138,2016,183064,2016JeepCompass-288-36138-2016
288-32030,2016,39668,2016FordC-Max-288-32030-2016
288-32030,2016,337578,2016FordFocus-288-32030-2016
288-88663,2016,69374,2016AudiA4-288-88663-2016
590650,2016,37114,2016MazdaCX-3-590650-2016
512663,2016,43010,2016CadillacATS-512663-2016
512663,2016,31822,2016CadillacCTS-512663-2016
512663,2016,145410,2016ChevroletCamaro-512663-2016
WE60616,2016,74312,2016AcuraTLX-WE60616-2016
WE60616,2016,690270,2016HondaAccord-WE60616-2016
40202-AX000,2016,264428,2016NissanVersa-40202-AX000-2016
510082K,2016,61126,2016AudiQ7-510082K-2016
510082K,2016,168,2016BentleyMulsanne-510082K-2016
510082K,2016,7668,2016JaguarXJ-510082K-2016
510082K,2016,8446,2016VolkswagenTouareg-510082K-2016
512437F,2016,9884,2016HyundaiAzera-512437F-2016
512437F,2016,9476,2016KiaCadenza-512437F-2016
512437F,2016,162132,2016KiaSportage-512437F-2016
513058,2016,162132,2016KiaSportage-513058-2016
WB000004,2016,33810,2016ToyotaYaris-WB000004-2016
HUB227,2016,97614,2016FordFiesta-HUB227-2016
698-382,2016,388616,2016ToyotaCamry-698-382-2016
698-383,2016,388616,2016ToyotaCamry-698-383-2016
698-396,2016,48079,2016ToyotaAvalon-698-396-2016
698-397,2016,48079,2016ToyotaAvalon-698-397-2016
698-431,2016,127791,2016ToyotaSienna-698-431-2016
698-432,2016,127791,2016ToyotaSienna-698-432-2016
698-433,2016,191379,2016ToyotaHighlander-698-433-2016
698-434,2016,191379,2016ToyotaHighlander-698-434-2016
698-439,2016,127791,2016ToyotaSienna-698-439-2016
513391,2016,88392,2016BMWX3-513391-2016
513391,2016,9978,2016BMWX4-513391-2016
513410,2016,8138,2016JaguarF-Type-513410-2016
205-98646,2016,97614,2016FordFiesta-205-98646-2016
227-63616,2016,614138,2016FordEscape-227-63616-2016
288-48145,2016,37114,2016MazdaCX-3-288-48145-2016
288-25595,2016,31192,2016MazdaCX-9-288-25595-2016
512640,2016,78648,2016MiniCooper-512640-2016
512640,2016,25412,2016MiniCountryman-512640-2016
512661,2016,455762,2016ChevroletMalibu-512661-2016
512668,2016,269176,2016FordEdge-512668-2016
513443,2016,269176,2016FordEdge-513443-2016
513444,2016,25198,2016Fiat500X-513444-2016
513444,2016,213210,2016JeepRenegade-513444-2016
513445,2016,381752,2016ChevroletCruze-513445-2016
515192,2016,124370,2016Chrysler200-515192-2016
515192,2016,88100,2016DodgeDart-515192-2016
515196,2016,217450,2016ChevroletColorado-515196-2016
515196,2016,74898,2016GMCCanyon-515196-2016
515201,2016,223904,2016Toyota4Runner-515201-2016
515201,2016,383262,2016ToyotaTacoma-515201-2016
515202,2016,25542,2016ToyotaSequoia-515202-2016
515202,2016,228978,2016ToyotaTundra-515202-2016
515203,2016,223904,2016Toyota4Runner-515203-2016
515203,2016,383262,2016ToyotaTacoma-515203-2016
515204,2016,7410,2016ToyotaLand Cruiser-515204-2016
515204,2016,25542,2016ToyotaSequoia-515204-2016
515204,2016,228978,2016ToyotaTundra-515204-2016
930995,2016,74312,2016AcuraTLX-930995-2016
930995,2016,690270,2016HondaAccord-930995-2016
931004,2016,416638,2016HyundaiElantra-931004-2016
931004,2016,60106,2016HyundaiVeloster-931004-2016
931000,2016,2374,2016BMWZ4-931000-2016
931033,2016,309536,2016KiaSoul-931033-2016
931043,2016,255582,2016ToyotaSienna-931043-2016
40202AX000,2016,264428,2016NissanVersa-40202AX000-2016
44600TBAA00,2016,733854,2016HondaCivic-44600TBAA00-2016
44600T0BA00,2016,719346,2016HondaCR-V-44600T0BA00-2016
44600T0BA00,2016,164082,2016HondaHR-V-44600T0BA00-2016
4350204140,2016,383262,2016ToyotaTacoma-4350204140-2016
4779612AC,2016,137382,2016DodgeDurango-4779612AC-2016
4779612AC,2016,425408,2016JeepGrand Cherokee-4779612AC-2016
435020C021,2016,25542,2016ToyotaSequoia-435020C021-2016
435020C021,2016,228978,2016ToyotaTundra-435020C021-2016
435020C031,2016,25542,2016ToyotaSequoia-435020C031-2016
435020C031,2016,228978,2016ToyotaTundra-435020C031-2016
931048,2016,95282,2016BMWX5-931048-2016
931048,2016,14234,2016BMWX6-931048-2016
288-44277,2016,29194,2016AcuraILX-288-44277-2016
288-44277,2016,733854,2016HondaCivic-288-44277-2016
288-85692,2016,733854,2016HondaCivic-288-85692-2016
513404,2016,211864,2016FordMustang-513404-2016
590418,2016,1396,2016NissanGT-R-590418-2016
590550,2016,28608,2016MitsubishiLancer-590550-2016
590564,2016,39154,2016NissanJuke-590564-2016
590564,2016,659808,2016NissanRogue-590564-2016
590584,2016,46460,2016HyundaiGenesis-590584-2016
590649,2016,37114,2016MazdaCX-3-590649-2016
590651,2016,18930,2016MazdaMX-5 Miata-590651-2016
69313912AA,2016,18930,2016MazdaMX-5 Miata-69313912AA-2016
FDWB12991,2016,97614,2016FordFiesta-FDWB12991-2016
FW394,2016,314260,2016BuickEncore-FW394-2016
FW394,2016,221020,2016ChevroletSonic-FW394-2016
FW394,2016,316064,2016ChevroletTrax-FW394-2016
930987,2016,712258,2016ToyotaCorolla-930987-2016
FW437,2016,71022,2016ChevroletSpark-FW437-2016
BF930987,2016,712258,2016ToyotaCorolla-BF930987-2016
33406786999,2016,88392,2016BMWX3-33406786999-2016
33406786999,2016,9978,2016BMWX4-33406786999-2016
512597,2016,88392,2016BMWX3-512597-2016
512597,2016,9978,2016BMWX4-512597-2016
515127,2016,33544,2016InfinitiQX80-515127-2016
512533,2016,14038,2016ChevroletCity Express-512533-2016
512513,2016,124370,2016Chrysler200-512513-2016
512513,2016,402840,2016JeepCherokee-512513-2016
512499,2016,39668,2016FordC-Max-512499-2016
512499,2016,614138,2016FordEscape-512499-2016
512496,2016,39668,2016FordC-Max-512496-2016
512496,2016,614138,2016FordEscape-512496-2016
HA590609,2016,11844,2016LincolnMKT-HA590609-2016
590609,2016,11844,2016LincolnMKT-590609-2016
512547,2016,273258,2016ToyotaPrius-512547-2016
512319,2017,41266,2017AudiQ3-512319-2017
512319,2017,30332,2017VolkswagenBeetle-512319-2017
512319,2017,2710,2017VolkswagenCC-512319-2017
512319,2017,231614,2017VolkswagenJetta-512319-2017
512319,2017,121444,2017VolkswagenPassat-512319-2017
512326,2017,266342,2017HyundaiSanta Fe-512326-2017
512332,2017,166506,2017JeepCompass-512332-2017
512332,2017,81470,2017JeepPatriot-512332-2017
512333,2017,166506,2017JeepCompass-512333-2017
512333,2017,81470,2017JeepPatriot-512333-2017
512336,2017,47220,2017AudiA3-512336-2017
512345,2017,102590,2017AcuraRDX-512345-2017
512361,2017,101630,2017BMWX5-512361-2017
512361,2017,13560,2017BMWX6-512361-2017
512364,2017,431550,2017ToyotaHighlander-512364-2017
512366,2017,200614,2017HondaOdyssey-512366-2017
512372,2017,815188,2017ToyotaRAV4-512372-2017
512374,2017,815188,2017ToyotaRAV4-512374-2017
512381,2017,25450,2017MitsubishiLancer-512381-2017
512388,2017,80888,2017InfinitiQX60-512388-2017
512388,2017,509992,2017NissanAltima-512388-2017
512388,2017,135254,2017NissanMaxima-512388-2017
512388,2017,153464,2017NissanMurano-512388-2017
512388,2017,162130,2017NissanPathfinder-512388-2017
512390,2017,1156,2017NissanGT-R-512390-2017
512394,2017,25450,2017MitsubishiLancer-512394-2017
512399,2017,20688,2017CadillacCTS-512399-2017
512401,2017,8262,2017SubaruBRZ-512401-2017
512403,2017,658392,2017ToyotaCorolla-512403-2017
512407,2017,9900,2017NissanQuest-512407-2017
512437,2017,6120,2017HyundaiAzera-512437-2017
512440,2017,580916,2017ChevroletEquinox-512440-2017
512440,2017,170882,2017GMCTerrain-512440-2017
512448,2017,102590,2017AcuraRDX-512448-2017
512454,2017,32583,2017ToyotaAvalon-512454-2017
512454,2017,387081,2017ToyotaCamry-512454-2017
512455,2017,32583,2017ToyotaAvalon-512455-2017
512455,2017,387081,2017ToyotaCamry-512455-2017
512456,2017,222978,2017ToyotaSienna-512456-2017
512460,2017,542262,2017FordExplorer-512460-2017
512465,2017,316770,2017FordFocus-512465-2017
512466,2017,316770,2017FordFocus-512466-2017
512478,2017,89470,2017DodgeJourney-512478-2017
512479,2017,89470,2017DodgeJourney-512479-2017
512480,2017,25370,2017Fiat500-512480-2017
512482,2017,222978,2017ToyotaSienna-512482-2017
512483,2017,117910,2017HyundaiAccent-512483-2017
512483,2017,33520,2017KiaRio-512483-2017
512490,2017,92498,2017FordFiesta-512490-2017
512492,2017,25316,2017HyundaiVeloster-512492-2017
512492,2017,235192,2017KiaForte-512492-2017
512493,2017,250392,2017DodgeGrand Caravan-512493-2017
512494,2017,20314,2017NissanJuke-512494-2017
512495,2017,231424,2017KiaSoul-512495-2017
512497,2017,419246,2017FordFusion-512497-2017
512498,2017,419246,2017FordFusion-512498-2017
512500,2017,616592,2017FordEscape-512500-2017
512508,2017,8554,2017BuickVerano-512508-2017
512509,2017,3676,2017ToyotaMirai-512509-2017
512514,2017,36914,2017Chrysler200-512514-2017
512514,2017,339764,2017JeepCherokee-512514-2017
512516,2017,645310,2017HondaAccord-512516-2017
512517,2017,178,2017FordGT-512517-2017
512517,2017,163732,2017FordMustang-512517-2017
512518,2017,220276,2017SubaruCrosstrek-512518-2017
512518,2017,355126,2017SubaruForester-512518-2017
512518,2017,172086,2017SubaruImpreza-512518-2017
512519,2017,66804,2017Mazda6-512519-2017
512519,2017,255126,2017MazdaCX-5-512519-2017
512523,2017,150036,2017Mazda3-512523-2017
512524,2017,45032,2017VolvoXC60-512524-2017
512525,2017,68946,2017FordTransit Connect-512525-2017
512526,2017,2474,2017AcuraRLX-512526-2017
512529,2017,45032,2017VolvoXC60-512529-2017
512530,2017,436902,2017NissanSentra-512530-2017
512534,2017,806930,2017NissanRogue-512534-2017
512535,2017,20314,2017NissanJuke-512535-2017
512535,2017,806930,2017NissanRogue-512535-2017
512536,2017,99674,2017SubaruLegacy-512536-2017
512536,2017,377772,2017SubaruOutback-512536-2017
512536,2017,62716,2017SubaruWRX-512536-2017
512538,2017,2474,2017AcuraRLX-512538-2017
512544,2017,69692,2017AcuraTLX-512544-2017
512548,2017,80888,2017InfinitiQX60-512548-2017
512548,2017,153464,2017NissanMurano-512548-2017
512548,2017,162130,2017NissanPathfinder-512548-2017
512555,2017,102474,2017Chrysler300-512555-2017
512555,2017,129074,2017DodgeChallenger-512555-2017
512555,2017,176702,2017DodgeCharger-512555-2017
512558,2017,50158,2017ChevroletCorvette-512558-2017
512559,2017,95294,2017HondaFit-512559-2017
512562,2017,69692,2017AcuraTLX-512562-2017
512563,2017,70818,2017MitsubishiOutlander-512563-2017
512563,2017,66320,2017MitsubishiOutlander Sport-512563-2017
512564,2017,70818,2017MitsubishiOutlander-512564-2017
512565,2017,1156,2017NissanGT-R-512565-2017
512566,2017,47220,2017AudiA3-512566-2017
512567,2017,187528,2017HondaHR-V-512567-2017
512568,2017,15330,2017Fiat500X-512568-2017
512568,2017,166506,2017JeepCompass-512568-2017
512568,2017,206868,2017JeepRenegade-512568-2017
512569,2017,12552,2017BMWi3-512569-2017
512569,2017,64478,2017MiniCooper-512569-2017
512570,2017,754572,2017HondaCivic-512570-2017
512571,2017,3328,2017Fiat500L-512571-2017
512572,2017,176070,2017BuickEncore-512572-2017
512572,2017,60580,2017ChevroletSonic-512572-2017
512572,2017,158578,2017ChevroletTrax-512572-2017
512574,2017,32608,2017AudiA6-512574-2017
512574,2017,115280,2017AudiQ5-512574-2017
512574,2017,42858,2017PorscheMacan-512574-2017
512575,2017,40322,2017BuickLaCrosse-512575-2017
512575,2017,371714,2017ChevroletMalibu-512575-2017
512576,2017,61992,2017VolvoXC90-512576-2017
512577,2017,31168,2017RamProMaster City-512577-2017
512579,2017,26200,2017CadillacATS-512579-2017
512579,2017,21084,2017CadillacCT6-512579-2017
512579,2017,20688,2017CadillacCTS-512579-2017
512579,2017,135880,2017ChevroletCamaro-512579-2017
512580,2017,285206,2017FordEdge-512580-2017
512580,2017,24024,2017LincolnContinental-512580-2017
512581,2017,11190,2017BuickCascada-512581-2017
512587,2017,45178,2017ChevroletSpark-512587-2017
512589,2017,369502,2017ChevroletCruze-512589-2017
512590,2017,40698,2017ChevroletVolt-512590-2017
512591,2017,316770,2017FordFocus-512591-2017
512592,2017,61992,2017VolvoXC90-512592-2017
512593,2017,136624,2017CadillacXT5-512593-2017
512593,2017,222552,2017GMCAcadia-512593-2017
512594,2017,236548,2017ChryslerPacifica-512594-2017
512595,2017,236548,2017ChryslerPacifica-512595-2017
512599,2017,316770,2017FordFocus-512599-2017
512628,2017,109772,2017AcuraMDX-512628-2017
512628,2017,254558,2017HondaPilot-512628-2017
512629,2017,109772,2017AcuraMDX-512629-2017
512629,2017,254558,2017HondaPilot-512629-2017
512630,2017,187528,2017HondaHR-V-512630-2017
512632,2017,757200,2017HondaCR-V-512632-2017
512633,2017,757200,2017HondaCR-V-512633-2017
512634,2017,8796,2017GenesisG90-512634-2017
512635,2017,396420,2017HyundaiElantra-512635-2017
512635,2017,22394,2017HyundaiIoniq-512635-2017
512635,2017,54474,2017KiaNiro-512635-2017
512647,2017,145648,2017KiaSportage-512647-2017
515185,2017,105848,2017NissanTitan-515185-2017
LK033,2017,329196,2017ToyotaCorolla-LK033-2017
LK034,2017,329196,2017ToyotaCorolla-LK034-2017
LK047,2017,32583,2017ToyotaAvalon-LK047-2017
LK048,2017,32583,2017ToyotaAvalon-LK048-2017
B698410,2017,83253,2017JeepCompass-B698410-2017
B698410,2017,40735,2017JeepPatriot-B698410-2017
B698411,2017,83253,2017JeepCompass-B698411-2017
B698411,2017,40735,2017JeepPatriot-B698411-2017
513275,2017,44778,2017FordFlex-513275-2017
513275,2017,82472,2017FordTaurus-513275-2017
513275,2017,6010,2017LincolnMKT-513275-2017
513277,2017,97128,2017BuickEnclave-513277-2017
513277,2017,247012,2017ChevroletTraverse-513277-2017
513282,2017,20688,2017CadillacCTS-513282-2017
513286,2017,178940,2017DodgeJourney-513286-2017
513109,2017,1170,2017DodgeViper-513109-2017
513132,2017,1170,2017DodgeViper-513132-2017
513225,2017,102474,2017Chrysler300-513225-2017
513225,2017,129074,2017DodgeChallenger-513225-2017
513225,2017,176702,2017DodgeCharger-513225-2017
513253,2017,41266,2017AudiQ3-513253-2017
513253,2017,30332,2017VolkswagenBeetle-513253-2017
513253,2017,2710,2017VolkswagenCC-513253-2017
513253,2017,231614,2017VolkswagenJetta-513253-2017
513253,2017,121444,2017VolkswagenPassat-513253-2017
513253,2017,93966,2017VolkswagenTiguan-513253-2017
513258,2017,3676,2017ToyotaMirai-513258-2017
513258,2017,815188,2017ToyotaRAV4-513258-2017
513266,2017,266342,2017HyundaiSanta Fe-513266-2017
513317,2017,26200,2017CadillacATS-513317-2017
515064,2017,148720,2017NissanFrontier-515064-2017
515065,2017,148720,2017NissanFrontier-515065-2017
515150,2017,250392,2017DodgeGrand Caravan-515150-2017
515157,2017,103766,2017FordExpedition-515157-2017
515157,2017,21046,2017LincolnNavigator-515157-2017
515158,2017,103766,2017FordExpedition-515158-2017
